t_sec,frame_delta,luma_mean,luma_spatial_std,sharpness,sharpness_dip_ratio,ssm_novelty,straddle_distance,pan_dx,pan_dy,audio_rms_dbfs,spectral_centroid_hz
22.8,6.1361,73.5789,32.3604,3.5580,0.8861,0.0826,0.0607,0.0000,0.0000,-29.7455,1589.6971
22.9,7.6658,72.8104,32.1863,2.9246,0.7283,0.0853,0.0616,0.0000,0.0000,-28.0541,1255.9976
23.0,5.3998,72.5639,32.1438,2.9004,0.7223,0.0889,0.0642,0.0000,0.0000,-34.0415,854.9008
23.1,6.8368,72.5764,32.1291,2.8608,0.7124,0.0929,0.0662,0.0000,0.0000,-33.5199,755.7554
23.2,5.2742,72.5075,32.3769,2.9022,0.7227,0.0981,0.0693,0.0000,0.0000,-31.4252,653.5932
23.3,5.2388,72.5065,32.4947,2.8952,0.7210,0.1035,0.0721,0.0000,0.0000,-30.6105,547.1180
23.4,7.1903,72.6100,32.6467,2.9188,0.7269,0.1095,0.0749,0.0000,0.0000,-30.1182,543.5145
23.5,5.2195,72.4178,32.6231,2.9082,0.7242,0.1152,0.0786,0.0000,0.0000,-31.0515,654.1042
23.6,6.7188,72.0415,32.6852,2.9346,0.7308,0.1214,0.0838,0.0000,0.0000,-31.8215,703.7285
23.7,5.2744,71.6010,32.8982,2.9584,0.7367,0.1271,0.0894,0.0000,0.0000,-29.4510,668.2285
23.8,5.4211,71.4367,33.0575,2.9564,0.7362,0.1324,0.0963,0.0000,0.0000,-29.8011,656.3760
23.9,7.5784,71.1009,33.2244,3.0101,0.7496,0.1391,0.1029,0.0000,0.0000,-29.0368,731.1809
24.0,5.4588,71.3908,33.2572,3.0340,0.7556,0.1448,0.1054,0.0000,0.0000,-27.9158,620.7959
24.1,6.9876,71.5550,33.3675,3.0727,0.7652,0.1471,0.1066,0.0000,0.0000,-28.1113,730.5945
24.2,5.5901,71.8557,33.5545,3.1422,0.7825,0.1484,0.1067,0.0000,0.0000,-27.8161,714.1696
24.3,5.4414,72.0845,33.3951,3.1470,0.7837,0.1517,0.1064,0.0000,0.0000,-26.5155,674.1803
24.4,8.1251,72.4454,33.2005,3.1691,0.7892,0.1574,0.1102,1.0000,0.0000,-27.5303,657.6088
24.5,6.1494,72.9403,32.8769,3.2616,0.8122,0.1665,0.1252,1.0000,0.0000,-26.6185,654.4670
24.6,8.1775,73.0725,32.7483,3.3439,0.8327,0.1780,0.1528,1.0000,0.0000,-26.3522,700.4734
24.7,7.4138,73.3033,32.7369,3.5012,0.8719,0.1948,0.1841,1.0000,0.0000,-22.7032,542.0935
24.8,6.9196,73.9915,32.6716,4.2019,1.0464,0.2163,0.2105,1.0000,0.0000,-21.4593,1184.8688
24.9,10.2502,74.5068,32.4749,4.2672,1.0434,0.2427,0.2378,1.0000,0.0000,-11.7765,745.6192
25.0,8.8306,75.2889,31.7005,4.1631,0.9954,0.2765,0.2630,2.0000,0.0000,-13.0687,638.8609
25.1,12.8977,75.2884,29.2109,4.0164,0.9519,0.3168,0.2924,2.0000,0.0000,-14.2691,1006.4769
25.2,10.8686,77.0242,24.7179,4.2367,0.9964,0.3591,0.3402,3.0000,0.0000,-23.2077,1272.4450
25.3,10.9289,79.7482,22.2323,4.3887,1.0140,0.3983,0.4158,1.0000,0.0000,-23.4358,1891.8651
25.4,16.6512,80.6113,22.1722,4.9564,1.0607,0.4367,0.4836,1.0000,0.0000,-16.3971,795.0789
25.5,13.1022,82.3664,26.0445,6.0887,1.1025,0.4808,0.5351,2.0000,0.0000,-10.8040,1083.1524
25.6,17.9783,83.1869,29.5723,6.3762,1.0231,0.5063,0.5712,2.0000,0.0000,-12.0809,1129.5206
25.7,16.0231,84.0418,36.1982,7.4235,1.0759,0.5123,0.6017,2.0000,0.0000,-19.4779,3905.2564
25.8,14.5485,85.8804,40.4061,7.8360,1.0270,0.4904,0.5991,2.0000,0.0000,-20.7549,937.9396
25.9,18.9090,86.4028,41.8879,8.0859,1.0196,0.4605,0.5622,2.0000,0.0000,-21.5010,658.5912
26.0,13.8958,86.6122,42.8417,8.2587,1.0252,0.4294,0.4861,2.0000,0.0000,-21.4722,1313.6095
26.1,15.7223,87.5194,42.9414,8.2182,1.0081,0.3953,0.3979,2.0000,0.0000,-21.6506,588.2064
26.2,13.3594,89.8777,42.6582,8.4098,1.0208,0.3601,0.3194,2.0000,0.0000,-23.4261,897.3096
26.3,13.5809,91.8859,42.0401,8.4555,1.0145,0.3204,0.2589,1.0000,0.0000,-28.8013,583.0667
26.4,17.0057,93.2401,41.4600,8.0249,0.9516,0.2821,0.2137,1.0000,0.0000,-30.4808,1006.0296
26.5,12.5147,95.7200,40.9048,8.7988,1.0199,0.2452,0.1714,2.0000,0.0000,-19.1323,1118.4223
26.6,14.4871,96.2158,41.2218,8.8553,1.0032,0.2105,0.1351,1.0000,0.0000,-23.0661,2228.6725
26.7,12.1761,96.4109,41.9664,8.9623,1.0060,0.1820,0.1077,2.0000,0.0000,-15.1384,1036.1725
26.8,11.3081,96.3651,42.3936,9.0198,1.0032,0.1609,0.0905,1.0000,0.0000,-22.6384,1205.8709
26.9,13.2127,96.6057,42.6894,9.0221,1.0001,0.1458,0.0938,1.0000,0.0000,-20.6584,1040.0642
27.0,10.6894,97.0923,43.0489,9.0773,1.0030,0.1371,0.1112,1.0000,0.0000,-31.2994,1035.4221
27.1,12.8740,97.6099,43.1928,9.1400,1.0034,0.1341,0.1310,1.0000,0.0000,-34.7622,604.3634
27.2,9.9331,98.5521,43.2691,9.2394,1.0054,0.1335,0.1477,1.0000,0.0000,-19.7899,704.2411
27.3,9.2029,99.1501,43.2953,9.3415,1.0055,0.1325,0.1577,1.0000,0.0000,-30.5046,3326.0131
27.4,11.5628,99.6156,43.3524,9.4855,1.0094,0.1329,0.1525,1.0000,0.0000,-19.9267,1539.2923
27.5,8.6130,99.9941,43.5065,9.6297,1.0169,0.1346,0.1389,1.0000,0.0000,-25.6903,2987.6727
27.6,11.0298,100.1694,43.7654,9.6453,1.0150,0.1332,0.1223,1.0000,0.0000,-21.6690,607.7085
27.7,8.3933,100.4507,44.0413,9.6704,1.0156,0.1316,0.1048,1.0000,0.0000,-28.9721,2010.0436
27.8,7.6458,100.5590,44.2809,9.7598,1.0196,0.1272,0.0896,1.0000,0.0000,-30.1153,1369.9991
27.9,10.1163,100.5823,44.4444,9.8671,1.0253,0.1211,0.0777,0.0000,0.0000,-40.9911,1142.7132
28.0,7.4106,100.4647,44.6737,9.4533,0.9818,0.1141,0.0678,1.0000,0.0000,-41.8866,1708.1647
28.1,9.9094,100.5514,44.8169,9.5205,0.9879,0.1059,0.0595,0.0000,0.0000,-43.0256,1249.6722
28.2,7.2290,100.4868,45.0251,9.5239,0.9866,0.0962,0.0534,1.0000,0.0000,-45.3885,1579.9762
28.3,6.8090,100.4812,45.1289,9.6200,0.9952,0.0863,0.0478,0.0000,0.0000,-42.8805,1452.1606
28.4,8.7511,100.5095,45.2151,9.6281,0.9942,0.0767,0.0413,0.0000,0.0000,-44.1992,1057.5607
28.5,6.3225,100.5656,45.2726,9.6987,0.9987,0.0688,0.0345,1.0000,0.0000,-45.5478,1422.0026
28.6,8.6577,100.5908,45.2985,9.7249,0.9999,0.0611,0.0284,0.0000,0.0000,-45.0800,1330.6689
28.7,6.2305,100.6080,45.3610,9.6622,0.9925,0.0545,0.0233,0.0000,0.0000,-44.9969,1338.6516
28.8,5.4797,100.7884,45.3317,9.7273,0.9975,0.0481,0.0191,0.0000,0.0000,-44.6635,1241.6414
28.9,7.3985,100.7897,45.4332,9.7438,0.9979,0.0427,0.0164,0.0000,0.0000,-44.3812,1095.3963
29.0,5.4587,100.7432,45.5387,9.7695,0.9950,0.0382,0.0137,0.0000,0.0000,-47.7399,1275.4897
29.1,7.0824,101.1432,45.5022,10.3682,1.0257,0.0337,0.0123,0.0000,0.0000,-51.0182,1447.8940
29.2,4.8746,101.0132,45.6820,10.3500,0.9991,0.0298,0.0116,0.0000,0.0000,-19.7787,894.2829
29.3,4.4153,101.0263,45.8349,10.4133,1.0024,0.0263,0.0112,0.0000,0.0000,-19.8831,4059.7404
29.4,5.8450,100.9829,45.9429,10.4091,0.9998,0.0232,0.0110,0.0000,0.0000,-21.0662,1017.0064
29.5,3.8832,100.9682,46.0875,10.4889,1.0070,0.0203,0.0111,0.0000,0.0000,-21.0184,2615.4172
29.6,5.5639,100.9267,46.2055,10.4930,1.0048,0.0177,0.0112,0.0000,0.0000,-25.0463,2050.4877
29.7,3.4302,100.8571,46.3769,10.5372,1.0062,0.0154,0.0111,0.0000,0.0000,-22.8239,640.7500
29.8,3.1845,100.7240,46.4612,10.5071,1.0033,0.0134,0.0103,0.0000,0.0000,-34.5035,776.4733
29.9,4.1429,100.7553,46.5995,10.6183,1.0128,0.0118,0.0093,0.0000,0.0000,-46.2750,861.1574
30.0,2.5394,101.1296,47.0786,10.7327,1.0230,0.0103,0.0079,0.0000,0.0000,-44.2364,1001.1964
30.1,0.9641,102.6497,47.5541,10.8073,1.0293,0.0085,0.0064,0.0000,0.0000,-45.1381,1234.2593
30.2,0.8436,102.5472,47.0502,10.8244,1.0301,0.0067,0.0051,0.0000,0.0000,-41.7539,623.0105
30.3,0.9039,102.1694,46.5733,10.8342,1.0304,0.0053,0.0036,0.0000,0.0000,-45.0306,733.5633
30.4,0.6793,102.1745,46.4050,10.9058,1.0372,0.0044,0.0024,0.0000,0.0000,-44.7369,752.1323
30.5,0.9729,102.2825,46.3459,10.9534,1.0417,0.0036,0.0018,0.0000,0.0000,-32.8517,702.1516
30.6,0.8239,102.1647,46.3002,10.8992,1.0366,0.0030,0.0019,0.0000,0.0000,-17.9004,718.3804
30.7,0.8379,102.3177,46.2569,10.9468,1.0411,0.0027,0.0024,0.0000,0.0000,-15.5548,630.6125
30.8,0.9906,102.2565,46.2400,10.9643,1.0428,0.0024,0.0032,0.0000,0.0000,-15.0834,1115.2534
30.9,1.3030,102.2196,46.2089,10.9717,1.0435,0.0024,0.0036,0.0000,0.0000,-27.8461,2228.9248
31.0,1.9410,102.2417,46.1859,11.0254,1.0486,0.0028,0.0031,0.0000,0.0000,-27.2056,608.7738
31.1,1.1071,101.8804,46.3059,10.5319,1.0016,0.0035,0.0026,0.0000,0.0000,-37.5778,607.7722
31.2,0.7704,101.8097,46.2892,10.4657,0.9953,0.0046,0.0021,0.0000,0.0000,-40.1146,713.5279
31.3,1.6910,101.9071,46.2914,10.5092,0.9995,0.0063,0.0018,0.0000,0.0000,-38.5810,864.0625
31.4,1.8339,101.9331,46.2648,10.4791,0.9966,0.0084,0.0015,0.0000,0.0000,-38.9762,952.6523
31.5,1.6010,101.9397,46.1919,10.4190,0.9909,0.0108,0.0017,0.0000,0.0000,-41.9009,1183.1504
31.6,1.4343,102.1815,46.0774,10.6020,1.0083,0.0131,0.0025,0.0000,0.0000,-32.9415,764.0616
31.7,1.5305,102.2032,46.0248,10.5880,1.0070,0.0158,0.0050,0.0000,0.0000,-23.4174,3556.4799
31.8,2.1786,102.3209,46.0332,10.5820,1.0064,0.0191,0.0093,0.0000,0.0000,-13.3415,631.5077
31.9,1.9612,102.3660,46.1335,10.6016,1.0083,0.0231,0.0158,0.0000,0.0000,-18.7568,950.2207
32.0,3.7202,102.6892,46.1644,10.5893,1.0071,0.0272,0.0238,0.0000,0.0000,-36.0953,1349.7294
32.1,3.3506,103.7306,45.9187,10.6458,1.0125,0.0308,0.0331,0.0000,0.0000,-22.7901,872.7272
32.2,4.1017,103.8730,45.7372,10.4317,0.9921,0.0338,0.0398,0.0000,0.0000,-29.3729,1154.0833
32.3,5.0376,104.6090,45.3261,10.9171,1.0389,0.0372,0.0419,0.0000,0.0000,-29.0825,1211.5311
32.4,3.6197,104.7231,45.0085,10.8730,1.0361,0.0392,0.0403,0.0000,0.0000,-18.0333,1215.2080
32.5,4.6342,104.6490,44.8292,10.7714,1.0280,0.0401,0.0389,0.0000,0.0000,-19.8949,1559.6678
32.6,3.1343,104.3681,44.9861,10.6277,1.0145,0.0419,0.0371,0.0000,0.0000,-9.3663,1491.2243
32.7,3.0672,104.2876,44.8916,10.5201,1.0048,0.0456,0.0353,0.0000,0.0000,-10.6972,1019.2673
32.8,4.4811,104.2227,44.9152,10.4773,1.0027,0.0514,0.0393,0.0000,0.0000,-16.4795,1149.4767
32.9,3.9517,103.7352,45.4840,10.4745,1.0047,0.0610,0.0468,0.0000,0.0000,-12.0494,813.3551
33.0,5.9808,102.8276,46.6320,10.4177,0.9999,0.0744,0.0567,0.0000,0.0000,-10.4203,1400.4195
33.1,5.0768,102.5592,46.8014,10.3530,0.9969,0.0901,0.0678,0.0000,0.0000,-11.1374,1201.7675
33.2,4.8263,102.6351,46.6151,10.1968,0.9924,0.1061,0.0845,0.0000,0.0000,-12.4475,1043.4065
33.3,6.0354,102.5173,46.8547,10.1446,0.9974,0.1237,0.1003,0.0000,0.0000,-14.5248,1172.1391
33.4,4.7318,102.0966,47.2121,10.0175,0.9937,0.1445,0.1123,0.0000,0.0000,-19.2983,1049.4122
33.5,6.8119,101.7755,47.5560,9.9595,0.9971,0.1672,0.1261,0.0000,0.0000,-16.5682,1122.5136
33.6,7.0891,100.0377,49.1530,9.9564,0.9998,0.1922,0.1419,0.0000,0.0000,-18.7087,918.9528
33.7,7.2487,97.1695,50.4960,9.3088,0.9418,0.2172,0.1653,0.0000,0.0000,-19.1366,1737.1942
33.8,9.6537,95.1562,51.6845,9.8120,1.0130,0.2390,0.1912,0.0000,0.0000,-21.8391,1725.0195
33.9,6.8325,91.5298,52.8753,9.5602,1.0076,0.2587,0.2199,0.0000,0.0000,-12.8869,1458.2528
34.0,9.1191,89.1723,53.3533,9.4168,1.0058,0.2699,0.2382,0.0000,0.0000,-16.9878,1111.8392
34.1,6.5366,85.8685,53.8992,9.2391,0.9962,0.2744,0.2471,0.0000,0.0000,-20.2208,1824.3553
34.2,6.5700,83.8138,54.1338,9.1133,0.9931,0.2708,0.2414,0.0000,0.0000,-20.4371,1058.9198
34.3,9.4154,82.2947,53.9285,9.0797,0.9981,0.2637,0.2249,0.0000,0.0000,-22.7370,2004.3028
34.4,6.8711,80.0615,53.4108,8.9626,0.9935,0.2544,0.1997,0.0000,0.0000,-21.3522,1088.7723
34.5,10.1997,78.7166,52.7864,8.8369,0.9929,0.2420,0.1756,0.0000,0.0000,-22.6405,1337.4387
34.6,8.7910,75.8044,52.2992,8.0338,0.9459,0.2306,0.1566,0.0000,0.0000,-21.8882,1473.4590
34.7,9.3459,73.1709,51.6013,8.1035,0.9971,0.2176,0.1401,0.0000,0.0000,-22.3606,1278.7484
34.8,13.6089,70.0731,50.8468,8.1500,1.0078,0.2047,0.1290,0.0000,0.0000,-21.1065,1186.1927
34.9,11.6180,65.0451,48.7450,8.0706,1.0023,0.1930,0.1172,0.0000,0.0000,-23.8977,1425.4215
35.0,16.2546,60.4623,47.0261,7.8310,0.9872,0.1805,0.1060,0.0000,0.0000,-22.7789,1413.1175
35.1,16.1208,54.7733,44.0602,7.5861,0.9813,0.1684,0.0978,0.0000,0.0000,-25.2234,1588.8286
35.2,16.0512,55.1672,44.2952,7.5166,0.9880,0.1537,0.0921,0.0000,0.0000,-26.5353,1270.8648
35.3,18.8203,56.1169,45.6053,7.3248,0.9700,0.1407,0.0883,0.0000,0.0000,-24.1447,1316.9622
35.4,12.5680,57.6145,47.2957,7.1300,0.9500,0.1299,0.0849,0.0000,0.0000,-22.8174,1172.1429
35.5,15.6494,57.4732,47.4545,6.9797,0.9420,0.1200,0.0816,0.0000,0.0000,-22.5717,1293.8912
35.6,11.0454,57.4855,47.4496,6.8500,0.9361,0.1119,0.0782,0.0000,0.0000,-25.1905,1416.5730
35.7,11.6366,57.2992,47.2824,6.7429,0.9303,0.1028,0.0709,0.0000,0.0000,-22.6507,1165.8587
35.8,12.9584,57.4561,47.5823,7.6303,1.0661,0.0946,0.0628,0.0000,0.0000,-21.4708,1057.7814
35.9,9.9270,56.5680,46.6208,7.4939,1.0567,0.0872,0.0522,0.0000,0.0000,-17.1315,1275.4648
36.0,12.3733,55.6033,46.1072,7.3109,1.0372,0.0801,0.0431,0.0000,0.0000,-11.6887,907.2560
36.1,10.4279,54.2318,45.6232,7.1849,1.0246,0.0736,0.0367,-1.0000,0.0000,-13.1212,790.0713
36.2,10.7413,53.3700,45.3976,7.0531,1.0138,0.0676,0.0318,0.0000,0.0000,-13.3713,1068.1350
36.3,14.1401,52.4056,45.1476,7.0445,1.0151,0.0627,0.0287,0.0000,0.0000,-15.0911,953.8703
36.4,11.5833,51.0038,44.6633,6.8747,0.9906,0.0594,0.0257,-1.0000,0.0000,-14.5766,802.1217
36.5,14.2903,49.2868,44.3485,6.7652,0.9748,0.0571,0.0217,-1.0000,0.0000,-19.6241,1633.2331
36.6,12.0990,47.7596,43.1922,6.7378,0.9759,0.0572,0.0183,-1.0000,0.0000,-16.0176,883.1748
36.7,12.4374,47.8250,42.3069,6.6528,0.9635,0.0604,0.0169,2.0000,0.0000,-17.9765,1013.2747
36.8,15.5087,47.8766,41.6774,6.8724,0.9954,0.0668,0.0184,2.0000,0.0000,-23.9829,1237.0431
36.9,13.1704,46.4694,41.2906,6.7715,0.9807,0.0746,0.0239,3.0000,1.0000,-26.3970,1205.6609
37.0,15.5620,46.0293,40.8308,6.8405,0.9907,0.0845,0.0342,2.0000,0.0000,-29.2390,1360.3699
37.1,13.3940,45.4761,39.9016,6.9342,1.0043,0.0959,0.0504,4.0000,1.0000,-20.8443,1109.2618
37.2,13.3999,44.4724,39.4228,6.6401,0.9617,0.1084,0.0754,2.0000,0.0000,-25.3825,2010.0589
37.3,15.9539,44.3753,38.6398,6.7220,0.9736,0.1233,0.0981,5.0000,1.0000,-18.6251,1156.8373
37.4,13.5384,45.7981,37.2428,6.8396,0.9906,0.1383,0.1173,7.0000,2.0000,-27.3093,3234.7769
37.5,15.5494,46.6102,36.5131,6.7289,0.9746,0.1471,0.1335,4.0000,1.0000,-19.4774,860.3055
37.6,14.5516,47.2332,34.7989,6.7950,0.9841,0.1536,0.1445,5.0000,1.0000,-24.6867,1131.3126
37.7,14.2133,46.9098,33.0829,5.7485,0.8326,0.1577,0.1464,3.0000,1.0000,-23.3408,1332.6410
37.8,15.3452,48.0526,32.6335,6.3756,0.9234,0.1602,0.1385,3.0000,1.0000,-25.5779,1086.9206
37.9,14.1530,49.2855,31.8793,6.5291,0.9456,0.1628,0.1301,5.0000,1.0000,-27.0106,1220.2894
38.0,17.0035,50.9261,33.7362,6.5909,0.9546,0.1631,0.1234,3.0000,1.0000,-26.7282,1124.3147
38.1,14.4907,54.2588,36.8165,6.7595,0.9790,0.1652,0.1200,4.0000,1.0000,-18.4239,1430.8853
38.2,13.7152,56.8177,39.1075,6.7200,0.9683,0.1677,0.1229,2.0000,1.0000,-9.3197,805.0124
38.3,16.1467,58.7158,39.8089,6.8032,0.9746,0.1705,0.1331,2.0000,1.0000,-12.1107,1024.1579
38.4,13.0788,61.2450,39.4887,6.6839,0.9575,0.1740,0.1494,3.0000,1.0000,-10.4899,755.8507
38.5,15.7445,62.9885,39.6335,6.6089,0.9468,0.1755,0.1636,2.0000,1.0000,-23.2855,2107.6542
38.6,13.5078,66.1143,41.3266,6.7829,0.9717,0.1769,0.1715,3.0000,1.0000,-17.3630,1249.6409
38.7,13.3027,68.1313,42.3438,6.9456,0.9950,0.1769,0.1720,2.0000,1.0000,-23.7171,2706.5376
38.8,18.0767,70.2642,43.5906,7.1505,1.0243,0.1767,0.1651,2.0000,1.0000,-18.7844,963.7145
38.9,14.2045,71.1023,43.5226,7.2135,1.0334,0.1777,0.1538,2.0000,1.0000,-25.1428,1750.5876
39.0,17.8607,70.3580,42.8121,6.6603,0.9403,0.1776,0.1440,1.0000,1.0000,-23.3142,1316.3675
39.1,15.2076,73.1357,43.7832,7.0156,0.9768,0.1803,0.1390,2.0000,1.0000,-26.2468,1298.8547
39.2,14.3879,75.8597,44.3225,7.5674,1.0239,0.1842,0.1395,1.0000,0.0000,-26.7141,1526.3163
39.3,17.5819,77.2478,43.6415,7.7950,1.0148,0.1905,0.1418,1.0000,0.0000,-28.0159,1561.6983
39.4,14.0193,77.6609,42.8469,7.8810,1.0055,0.1985,0.1522,1.0000,1.0000,-27.6830,1656.8903
39.5,17.6871,77.5800,43.1026,7.9403,1.0068,0.2027,0.1674,1.0000,0.0000,-20.5079,1728.1978
39.6,14.4851,78.0117,43.9837,8.1826,1.0336,0.2083,0.1807,1.0000,0.0000,-25.5978,2016.4810
39.7,14.0055,78.2303,43.6178,8.2396,1.0377,0.2147,0.1867,1.0000,0.0000,-15.7310,1278.6826
39.8,16.9295,78.4019,43.2865,8.3916,1.0560,0.2209,0.1866,1.0000,0.0000,-11.1542,1239.6367
39.9,13.4300,78.5555,41.7694,8.5420,1.0735,0.2266,0.1826,1.0000,0.0000,-13.2550,1013.2144
40.0,16.4466,78.2074,40.8941,8.5957,1.0781,0.2279,0.1748,1.0000,0.0000,-15.4528,1194.8821
40.1,12.2449,78.2557,40.2888,8.9214,1.1175,0.2272,0.1658,1.0000,0.0000,-23.4546,2327.6298
40.2,12.1289,78.0927,40.5133,8.8048,1.1019,0.2232,0.1554,1.0000,0.0000,-12.2522,1096.3062
40.3,15.0112,78.2655,40.9328,8.7980,1.0996,0.2185,0.1441,1.0000,0.0000,-24.3350,1693.3203
40.4,11.8660,78.4906,41.4850,8.1789,1.0200,0.2119,0.1334,1.0000,0.0000,-22.9149,963.0096
40.5,14.8301,78.7407,41.5064,8.1974,1.0184,0.2020,0.1230,1.0000,0.0000,-28.4225,1355.1040
40.6,11.5083,79.1259,41.2420,8.2210,1.0187,0.1908,0.1136,1.0000,0.0000,-28.4795,1252.8783
40.7,10.9865,79.4171,41.0463,8.2036,1.0096,0.1766,0.1040,1.0000,0.0000,-29.7072,1304.9191
40.8,12.9574,79.6766,41.1891,8.2033,1.0049,0.1618,0.0947,1.0000,0.0000,-28.6249,1328.8523
40.9,9.9920,79.7488,41.2453,8.0667,0.9860,0.1473,0.0866,1.0000,0.0000,-31.3832,1320.8664
41.0,12.9345,79.6994,41.1915,7.9627,0.9732,0.1331,0.0769,0.0000,0.0000,-31.2989,1297.4550
41.1,9.5481,79.7473,40.7732,8.0729,0.9866,0.1196,0.0683,-2.0000,1.0000,-28.8932,2290.9233
41.2,9.0616,79.6551,40.3565,7.9839,0.9757,0.1053,0.0602,0.0000,0.0000,-19.8136,1988.3205
41.3,11.0489,79.8279,40.2353,7.9829,0.9747,0.0922,0.0531,0.0000,0.0000,-16.3272,1209.9231
41.4,8.6757,79.8945,40.3150,7.9976,0.9753,0.0801,0.0455,1.0000,0.0000,-22.2774,860.8000
41.5,11.5522,79.7680,40.1811,7.9523,0.9695,0.0693,0.0382,0.0000,0.0000,-27.0437,897.8839
41.6,8.5736,79.1559,39.9893,7.8928,0.9621,0.0606,0.0321,1.0000,0.0000,-28.8919,879.4434
41.7,8.1110,78.8071,39.8878,7.9404,0.9669,0.0533,0.0273,0.0000,0.0000,-30.7344,1046.4304
41.8,10.3488,78.5499,39.8300,8.0044,0.9726,0.0481,0.0241,0.0000,0.0000,-31.2910,1170.1033
41.9,8.0392,78.1332,39.5531,8.0322,0.9659,0.0451,0.0225,1.0000,0.0000,-32.6085,1384.8509
42.0,10.5294,78.0919,39.4579,8.4919,1.0117,0.0435,0.0225,0.0000,0.0000,-24.4670,2562.4786
42.1,7.5967,77.6260,39.4253,8.5440,1.0159,0.0430,0.0234,1.0000,0.0000,-16.5378,1409.3581
42.2,7.3229,77.1280,39.3662,8.4857,1.0062,0.0431,0.0254,0.0000,0.0000,-16.5383,1270.2562
42.3,9.2746,76.7087,39.3385,8.5047,1.0069,0.0436,0.0269,0.0000,0.0000,-13.9951,1543.1371
42.4,7.0156,76.1269,39.1208,8.4648,1.0008,0.0443,0.0283,1.0000,0.0000,-11.0377,1157.4755
42.5,9.4896,75.8783,38.9824,8.5039,1.0055,0.0448,0.0283,0.0000,0.0000,-17.4036,1291.7960
42.6,6.9066,75.4132,38.7278,8.5739,1.0137,0.0453,0.0281,1.0000,0.0000,-21.8609,1125.3024
42.7,6.6346,75.0963,38.5534,8.5895,1.0156,0.0452,0.0283,0.0000,0.0000,-21.9621,1269.0313
42.8,8.9359,74.7385,38.3087,8.5781,1.0156,0.0447,0.0273,0.0000,0.0000,-29.9660,2754.2742
42.9,6.0903,74.2768,38.1587,8.6125,1.0212,0.0440,0.0257,1.0000,0.0000,-22.8241,735.0849
43.0,7.6247,74.0058,37.9457,8.5902,1.0186,0.0425,0.0237,0.0000,0.0000,-24.6587,1164.0415
43.1,6.1895,73.7388,37.6315,8.6383,1.0243,0.0406,0.0219,0.0000,0.0000,-25.1543,1111.4700
43.2,5.5270,73.2947,37.5356,8.1473,0.9660,0.0383,0.0196,0.0000,0.0000,-29.2332,1051.7758
43.3,7.7337,73.1634,37.4499,8.2023,0.9726,0.0359,0.0170,0.0000,0.0000,-27.9794,1006.6558
43.4,5.2393,72.8262,37.4001,8.1821,0.9702,0.0334,0.0147,0.0000,0.0000,-31.2560,1035.6117
43.5,6.7611,72.5785,37.1884,8.1461,0.9659,0.0302,0.0135,0.0000,0.0000,-29.3772,1007.1469
43.6,5.5494,72.0790,37.0873,8.0695,0.9568,0.0277,0.0126,0.0000,0.0000,-28.6514,961.8722
43.7,4.8535,71.8935,36.8885,8.4250,0.9990,0.0235,0.0114,0.0000,0.0000,-29.3152,1144.3630
43.8,6.7290,71.7572,36.7376,8.3963,0.9956,0.0252,0.0105,0.0000,0.0000,-21.2922,1637.1924
43.9,4.2719,71.4229,36.5523,8.4422,1.0010,0.0329,0.0098,0.0000,0.0000,-16.6606,1410.5957
44.0,5.6206,71.1424,36.4432,8.4505,1.0005,0.0461,0.0090,0.0000,0.0000,-12.6389,2361.4364
44.1,4.0525,70.9350,36.2350,8.4911,1.0040,0.0656,0.0078,0.0000,0.0000,-13.2841,1080.0103
44.2,3.6141,70.7814,36.2285,8.5091,1.0040,0.0909,0.0064,0.0000,0.0000,-13.0686,981.1340
44.3,4.8046,70.6042,36.1253,8.5110,1.0027,0.1220,0.0055,0.0000,0.0000,-27.2063,2001.2173
44.4,3.0962,70.5118,35.9046,8.5550,1.0075,0.1590,0.0047,0.0000,0.0000,-12.5993,813.0553
44.5,3.8616,70.4427,35.7827,8.5990,1.0127,0.2020,0.0169,0.0000,0.0000,-14.5327,1284.2797
44.6,2.5783,70.2423,35.8377,8.5819,1.0110,0.2504,0.0709,0.0000,0.0000,-18.6328,2181.7802
44.7,2.2827,70.1509,35.6809,8.6165,1.0167,0.3040,0.1774,0.0000,0.0000,-17.2486,1691.2011
44.8,2.9701,69.9807,35.5504,8.5816,1.0142,0.3628,0.3284,0.0000,0.0000,-15.9136,978.7378
44.9,1.6769,69.7968,35.4851,8.6338,1.0212,0.4265,0.4954,0.0000,0.0000,-10.5381,795.0831
45.0,2.3612,69.5940,35.5550,8.5877,1.0167,0.4955,0.6542,0.0000,0.0000,-21.0303,852.4668
45.1,46.0153,69.1800,35.5890,8.5820,1.0176,0.5701,0.6559,0.0000,0.0000,-19.0675,3487.7509
45.2,0.9594,96.9858,40.9297,8.3031,0.9857,0.6498,0.6568,-3.0000,1.0000,-24.2612,2670.1681
45.3,1.6493,97.0266,40.8880,8.3672,0.9950,0.5729,0.6575,0.0000,0.0000,-24.4578,1039.7299
45.4,2.7849,97.1580,40.6945,8.4225,1.0049,0.5003,0.6584,0.0000,0.0000,-41.4347,1504.5875
45.5,1.4920,96.9304,40.7168,8.0178,0.9589,0.4322,0.5030,0.0000,0.0000,-45.0368,1608.3362
45.6,2.2254,97.1630,40.6959,8.0439,0.9657,0.3699,0.3368,0.0000,0.0000,-44.2561,1661.1661
